Date,Asset_ID,Daily_Degradation,Cumulative_Degradation,AHI_Predicted,Power_kWh,Model,Role
2025-08-11,FCU_08,0.05182429,8.9335,63.0365,6.567,Physics,train
2025-08-12,FCU_08,0.05200434,8.9855,62.9845,6.5833,Physics,train
2025-08-13,FCU_08,0.05183827,9.0373,62.9327,6.5557,Physics,train
2025-08-14,FCU_08,0.05141871,9.0887,62.8813,6.4961,Physics,train
2025-08-15,FCU_08,0.05056654,9.1393,62.8307,6.3821,Physics,train
2025-08-16,FCU_08,0.05067199,9.19,62.78,6.389,Physics,train
2025-08-17,FCU_08,0.05017757,9.2401,62.7299,6.3203,Physics,train
2025-08-18,FCU_08,0.05067248,9.2908,62.6792,6.3763,Physics,train
2025-08-19,FCU_08,0.05036964,9.3412,62.6288,6.3318,Physics,train
2025-08-20,FCU_08,0.04989045,9.3911,62.5789,6.2653,Physics,train
2025-08-21,FCU_08,0.04918652,9.4403,62.5297,6.1708,Physics,train
2025-08-22,FCU_08,0.04945245,9.4897,62.4803,6.1979,Physics,train
2025-08-23,FCU_08,0.04907936,9.5388,62.4312,6.145,Physics,train
2025-08-24,FCU_08,0.04820995,9.587,62.383,6.0301,Physics,train
2025-08-25,FCU_08,0.04854605,9.6356,62.3344,6.0661,Physics,train
2025-08-26,FCU_08,0.04823748,9.6838,62.2862,6.0215,Physics,train
2025-08-27,FCU_08,0.04657166,9.7304,62.2396,5.8078,Physics,train
2025-08-28,FCU_08,0.04727867,9.7776,62.1924,5.89,Physics,train
2025-08-29,FCU_08,0.04736056,9.825,62.145,5.8943,Physics,train
2025-08-30,FCU_08,0.04676585,9.8718,62.0982,5.8145,Physics,train
2025-08-31,FCU_08,0.04639683,9.9182,62.0518,5.7629,Physics,train
2025-09-01,FCU_08,0.04620879,9.9644,62.0056,5.7338,Physics,train
2025-09-02,FCU_08,0.04659274,10.011,61.959,5.7756,Physics,train
2025-09-03,FCU_08,0.04540791,10.0564,61.9136,5.6231,Physics,train
2025-09-04,FCU_08,0.04545089,10.1018,61.8682,5.6228,Physics,train
2025-09-05,FCU_08,0.04582034,10.1476,61.8224,5.6629,Physics,train
2025-09-06,FCU_08,0.0449802,10.1926,61.7774,5.5535,Physics,train
2025-09-07,FCU_08,0.04405422,10.2367,61.7333,5.4337,Physics,train
2025-09-08,FCU_08,0.04321414,10.2799,61.6901,5.3248,Physics,train
2025-09-09,FCU_08,0.04255125,10.3224,61.6476,5.2379,Physics,train
2025-09-10,FCU_08,0.04328512,10.3657,61.6043,5.3229,Physics,train
2025-09-11,FCU_08,0.0422206,10.4079,61.5621,5.1868,Physics,train
2025-09-12,FCU_08,0.04229285,10.4502,61.5198,5.1905,Physics,train
2025-09-13,FCU_08,0.04325314,10.4935,61.4765,5.303,Physics,train
2025-09-14,FCU_08,0.04231743,10.5358,61.4342,5.1831,Physics,train
2025-09-15,FCU_08,0.04123134,10.577,61.393,5.045,Physics,train
2025-09-16,FCU_08,0.04081639,10.6179,61.3521,4.9893,Physics,train
2025-09-17,FCU_08,0.03965316,10.6575,61.3125,4.8422,Physics,train
2025-09-18,FCU_08,0.03923342,10.6967,61.2733,4.7862,Physics,train
2025-09-19,FCU_08,0.03975263,10.7365,61.2335,4.8447,Physics,train
2025-09-20,FCU_08,0.0388207,10.7753,61.1947,4.7264,Physics,train
2025-09-21,FCU_08,0.03884912,10.8142,61.1558,4.7251,Physics,train
2025-09-22,FCU_08,0.03949369,10.8537,61.1163,4.7987,Physics,train
2025-09-23,FCU_08,0.03765232,10.8913,61.0787,4.5704,Physics,train
2025-09-24,FCU_08,0.03926965,10.9306,61.0394,4.7619,Physics,train
2025-09-25,FCU_08,0.03641208,10.967,61.003,4.411,Physics,train
2025-09-26,FCU_08,0.03768703,11.0047,60.9653,4.5609,Physics,train
2025-09-27,FCU_08,0.03670998,11.0414,60.9286,4.4382,Physics,train
2025-09-28,FCU_08,0.03552508,11.0769,60.8931,4.2907,Physics,train
2025-09-29,FCU_08,0.03548568,11.1124,60.8576,4.2816,Physics,train
2025-09-30,FCU_08,0.03522922,11.1476,60.8224,4.2464,Physics,train
2025-10-01,FCU_08,0.03607476,11.1837,60.7863,4.344,Physics,train
2025-10-02,FCU_08,0.03412141,11.2178,60.7522,4.1047,Physics,train
2025-10-03,FCU_08,0.03470313,11.2525,60.7175,4.1705,Physics,train
2025-10-04,FCU_08,0.03383903,11.2864,60.6836,4.0626,Physics,train
2025-10-05,FCU_08,0.03386099,11.3202,60.6498,4.0612,Physics,train
2025-10-06,FCU_08,0.03335937,11.3536,60.6164,3.997,Physics,train
2025-10-07,FCU_08,0.03255975,11.3862,60.5838,3.8973,Physics,train
2025-10-08,FCU_08,0.0329978,11.4191,60.5509,3.9458,Physics,train
2025-10-09,FCU_08,0.03172648,11.4509,60.5191,3.79,Physics,train
2025-10-10,FCU_08,0.03109734,11.482,60.488,3.7111,Physics,train
2025-10-11,FCU_08,0.03153624,11.5135,60.4565,3.7597,Physics,train
2025-10-12,FCU_08,0.03148665,11.545,60.425,3.75,Physics,train
2025-10-13,FCU_08,0.0319626,11.577,60.393,3.8029,Physics,train
2025-10-14,FCU_08,0.03010694,11.6071,60.3629,3.5786,Physics,train
2025-10-15,FCU_08,0.02942541,11.6365,60.3335,3.4941,Physics,train
2025-10-16,FCU_08,0.03013563,11.6666,60.3034,3.5748,Physics,train
2025-10-17,FCU_08,0.02922039,11.6958,60.2742,3.4628,Physics,train
2025-10-18,FCU_08,0.02915611,11.725,60.245,3.4517,Physics,train
2025-10-19,FCU_08,0.02841337,11.7534,60.2166,3.3604,Physics,train
2025-10-20,FCU_08,0.02968695,11.7831,60.1869,3.5075,Physics,train
2025-10-21,FCU_08,0.02880942,11.8119,60.1581,3.4004,Physics,train
2025-10-22,FCU_08,0.02955838,11.8415,60.1285,3.4854,Physics,train
2025-10-23,FCU_08,0.0273385,11.8688,60.1012,3.2204,Physics,train
2025-10-24,FCU_08,0.02838299,11.8972,60.0728,3.3401,Physics,train
2025-10-25,FCU_08,0.02593305,11.9231,60.0469,3.0487,Physics,train
2025-10-26,FCU_08,0.02568007,11.9488,60.0212,3.016,Physics,train
2025-10-27,FCU_08,0.02604579,11.9749,59.9951,3.0559,Physics,train
2025-10-28,FCU_08,0.02508266,11.9999,59.9701,2.9399,Physics,train
2025-10-29,FCU_08,0.02555461,12.0255,59.9445,2.9922,Physics,train
2025-10-30,FCU_08,0.02584304,12.0513,59.9187,3.023,Physics,train
2025-10-31,FCU_08,0.02527126,12.0766,59.8934,2.9531,Physics,train
2025-11-01,FCU_08,0.02537937,12.102,59.868,2.9628,Physics,train
2025-11-02,FCU_08,0.02430189,12.1263,59.8437,2.8342,Physics,train
2025-11-03,FCU_08,0.0245554,12.1508,59.8192,2.8609,Physics,train
2025-11-04,FCU_08,0.02376047,12.1746,59.7954,2.7655,Physics,train
2025-11-05,FCU_08,0.02278953,12.1974,59.7726,2.6499,Physics,train
2025-11-06,FCU_08,0.02239271,12.2198,59.7502,2.6011,Physics,train
2025-11-07,FCU_08,0.02433906,12.2441,59.7259,2.8244,Physics,train
2025-11-08,FCU_08,0.02355143,12.2677,59.7023,2.7302,Physics,train
2025-11-09,FCU_08,0.0224694,12.2901,59.6799,2.6022,Physics,train
2025-11-10,FCU_08,0.02290476,12.313,59.657,2.65,Physics,train
2025-11-11,FCU_08,0.02211128,12.3352,59.6348,2.5556,Physics,train
2025-11-12,FCU_08,0.02152659,12.3567,59.6133,2.4855,Physics,train
2025-11-13,FCU_08,0.02221257,12.3789,59.5911,2.5622,Physics,train
2025-11-14,FCU_08,0.02064162,12.3995,59.5705,2.3786,Physics,train
2025-11-15,FCU_08,0.0204405,12.42,59.55,2.3531,Physics,train
2025-11-16,FCU_08,0.02165719,12.4416,59.5284,2.4906,Physics,train
2025-11-17,FCU_08,0.02035906,12.462,59.508,2.339,Physics,train
2025-11-18,FCU_08,0.02158182,12.4836,59.4864,2.477,Physics,train
2025-11-19,FCU_08,0.02082881,12.5044,59.4656,2.3882,Physics,train
2025-11-20,FCU_08,0.02051057,12.5249,59.4451,2.3494,Physics,train
2025-11-21,FCU_08,0.02066188,12.5456,59.4244,2.3643,Physics,train
2025-11-22,FCU_08,0.01952125,12.5651,59.4049,2.2316,Physics,train
2025-11-23,FCU_08,0.01954853,12.5846,59.3854,2.2325,Physics,train
2025-11-24,FCU_08,0.01993271,12.6046,59.3654,2.2741,Physics,train
2025-11-25,FCU_08,0.02027222,12.6249,59.3451,2.3105,Physics,train
2025-11-26,FCU_08,0.01955047,12.6444,59.3256,2.226,Physics,train
2025-11-27,FCU_08,0.01851147,12.6629,59.3071,2.1056,Physics,train
2025-11-28,FCU_08,0.01843609,12.6814,59.2886,2.0949,Physics,train
2025-11-29,FCU_08,0.01917731,12.7005,59.2695,2.177,Physics,train
2025-11-30,FCU_08,0.01830497,12.7188,59.2512,2.0759,Physics,train
2025-12-01,FCU_08,0.02015401,12.739,59.231,2.2833,Physics,train
2025-12-02,FCU_08,0.01904824,12.758,59.212,2.1558,Physics,train
2025-12-03,FCU_08,0.01920652,12.7772,59.1928,2.1716,Physics,train
2025-12-04,FCU_08,0.01846532,12.7957,59.1743,2.0857,Physics,train
2025-12-05,FCU_08,0.01778843,12.8135,59.1565,2.0072,Physics,train
2025-12-06,FCU_08,0.01816054,12.8317,59.1383,2.0472,Physics,train
2025-12-07,FCU_08,0.01915683,12.8508,59.1192,2.1573,Physics,train
2025-12-08,FCU_08,0.01766962,12.8685,59.1015,1.9878,Physics,train
2025-12-09,FCU_08,0.0179274,12.8864,59.0836,2.0148,Physics,train
2025-12-10,FCU_08,0.01806967,12.9045,59.0655,2.0288,Physics,train
2025-12-11,FCU_08,0.01660743,12.9211,59.0489,1.8628,Physics,train
2025-12-12,FCU_08,0.01779192,12.9389,59.0311,1.9936,Physics,train
2025-12-13,FCU_08,0.01738168,12.9563,59.0137,1.9457,Physics,train
2025-12-14,FCU_08,0.01717125,12.9734,58.9966,1.9202,Physics,train
2025-12-15,FCU_08,0.01708797,12.9905,58.9795,1.909,Physics,train
2025-12-16,FCU_08,0.01794035,13.0085,58.9615,2.0022,Physics,train
2025-12-17,FCU_08,0.01758688,13.026,58.944,1.9608,Physics,train
2025-12-18,FCU_08,0.01698051,13.043,58.927,1.8913,Physics,train
2025-12-19,FCU_08,0.01555733,13.0586,58.9114,1.7311,Physics,train
2025-12-20,FCU_08,0.01689797,13.0755,58.8945,1.8784,Physics,train
2025-12-21,FCU_08,0.01868123,13.0942,58.8758,2.0745,Physics,train
2025-12-22,FCU_08,0.01683109,13.111,58.859,1.8672,Physics,train
2025-12-23,FCU_08,0.01776437,13.1288,58.8412,1.9687,Physics,train
2025-12-24,FCU_08,0.01760865,13.1464,58.8236,1.9495,Physics,train
2025-12-25,FCU_08,0.01749777,13.1639,58.8061,1.9353,Physics,train
2025-12-26,FCU_08,0.01744501,13.1813,58.7887,1.9276,Physics,train
2025-12-27,FCU_08,0.01610445,13.1974,58.7726,1.7777,Physics,train
2025-12-28,FCU_08,0.01800308,13.2154,58.7546,1.9853,Physics,train
2025-12-29,FCU_08,0.01762773,13.233,58.737,1.9419,Physics,train
2025-12-30,FCU_08,0.01757917,13.2506,58.7194,1.9346,Physics,train
2025-12-31,FCU_08,0.01881317,13.2694,58.7006,2.0684,Physics,train
2025-01-01,FCU_09,0.0123312,0.0123,71.9577,1.9921,Physics,validation
2025-01-02,FCU_09,0.01206021,0.0244,71.9456,1.9464,Physics,validation
2025-01-03,FCU_09,0.01198494,0.0364,71.9336,1.9323,Physics,validation
2025-01-04,FCU_09,0.01286965,0.0492,71.9208,2.0729,Physics,validation
2025-01-05,FCU_09,0.01300148,0.0622,71.9078,2.092,Physics,validation
2025-01-06,FCU_09,0.01259873,0.0748,71.8952,2.0252,Physics,validation
2025-01-07,FCU_09,0.0131413,0.088,71.882,2.1103,Physics,validation
2025-01-08,FCU_09,0.01310785,0.1011,71.8689,2.1028,Physics,validation
2025-01-09,FCU_09,0.01239103,0.1135,71.8565,1.9858,Physics,validation
2025-01-10,FCU_09,0.01333584,0.1268,71.8432,2.1351,Physics,validation
2025-01-11,FCU_09,0.01454919,0.1414,71.8286,2.3271,Physics,validation
2025-01-12,FCU_09,0.0140294,0.1554,71.8146,2.2417,Physics,validation
2025-01-13,FCU_09,0.01445579,0.1699,71.8001,2.3075,Physics,validation
2025-01-14,FCU_09,0.0147177,0.1846,71.7854,2.347,Physics,validation
2025-01-15,FCU_09,0.01376673,0.1983,71.7717,2.1931,Physics,validation
2025-01-16,FCU_09,0.01428486,0.2126,71.7574,2.2734,Physics,validation
2025-01-17,FCU_09,0.01409024,0.2267,71.7433,2.2402,Physics,validation
2025-01-18,FCU_09,0.01413151,0.2408,71.7292,2.2445,Physics,validation
2025-01-19,FCU_09,0.01442376,0.2553,71.7147,2.2886,Physics,validation
2025-01-20,FCU_09,0.01496664,0.2702,71.6998,2.3724,Physics,validation
2025-01-21,FCU_09,0.01468398,0.2849,71.6851,2.3253,Physics,validation
2025-01-22,FCU_09,0.01503875,0.3,71.67,2.3791,Physics,validation
2025-01-23,FCU_09,0.01464156,0.3146,71.6554,2.3139,Physics,validation
2025-01-24,FCU_09,0.01515746,0.3298,71.6402,2.393,Physics,validation
2025-01-25,FCU_09,0.01570846,0.3455,71.6245,2.4776,Physics,validation
2025-01-26,FCU_09,0.01574869,0.3612,71.6088,2.4814,Physics,validation
2025-01-27,FCU_09,0.01599681,0.3772,71.5928,2.518,Physics,validation
2025-01-28,FCU_09,0.01647251,0.3937,71.5763,2.5903,Physics,validation
2025-01-29,FCU_09,0.01691549,0.4106,71.5594,2.6573,Physics,validation
2025-01-30,FCU_09,0.01774773,0.4283,71.5417,2.7852,Physics,validation
2025-01-31,FCU_09,0.01709463,0.4454,71.5246,2.6801,Physics,validation
2025-02-01,FCU_09,0.01745346,0.4629,71.5071,2.7336,Physics,validation
2025-02-02,FCU_09,0.01784012,0.4807,71.4893,2.7913,Physics,validation
2025-02-03,FCU_09,0.01816779,0.4989,71.4711,2.8398,Physics,validation
2025-02-04,FCU_09,0.01901546,0.5179,71.4521,2.9693,Physics,validation
2025-02-05,FCU_09,0.01867174,0.5366,71.4334,2.9127,Physics,validation
2025-02-06,FCU_09,0.01892395,0.5555,71.4145,2.9491,Physics,validation
2025-02-07,FCU_09,0.02010611,0.5756,71.3944,3.1302,Physics,validation
2025-02-08,FCU_09,0.01949756,0.5951,71.3749,3.0324,Physics,validation
2025-02-09,FCU_09,0.01906479,0.6142,71.3558,2.9622,Physics,validation
2025-02-10,FCU_09,0.01932413,0.6335,71.3365,2.9994,Physics,validation
2025-02-11,FCU_09,0.02011828,0.6536,71.3164,3.1196,Physics,validation
2025-02-12,FCU_09,0.0206778,0.6743,71.2957,3.2031,Physics,validation
2025-02-13,FCU_09,0.02044084,0.6947,71.2753,3.1633,Physics,validation
2025-02-14,FCU_09,0.02150612,0.7163,71.2537,3.3248,Physics,validation
2025-02-15,FCU_09,0.02125064,0.7375,71.2325,3.282,Physics,validation
2025-02-16,FCU_09,0.02159159,0.7591,71.2109,3.3314,Physics,validation
2025-02-17,FCU_09,0.02127003,0.7804,71.1896,3.2785,Physics,validation
2025-02-18,FCU_09,0.02289688,0.8033,71.1667,3.5257,Physics,validation
2025-02-19,FCU_09,0.02243235,0.8257,71.1443,3.4507,Physics,validation
2025-02-20,FCU_09,0.02254756,0.8482,71.1218,3.465,Physics,validation
2025-02-21,FCU_09,0.02369506,0.8719,71.0981,3.6377,Physics,validation
2025-02-22,FCU_09,0.02395189,0.8959,71.0741,3.6734,Physics,validation
2025-02-23,FCU_09,0.02423757,0.9201,71.0499,3.7135,Physics,validation
2025-02-24,FCU_09,0.02377541,0.9439,71.0261,3.6391,Physics,validation
2025-02-25,FCU_09,0.02527471,0.9692,71.0008,3.8647,Physics,validation
2025-02-26,FCU_09,0.0251699,0.9943,70.9757,3.8448,Physics,validation
2025-02-27,FCU_09,0.0251395,1.0195,70.9505,3.8363,Physics,validation
2025-02-28,FCU_09,0.02584686,1.0453,70.9247,3.9403,Physics,validation
2025-03-01,FCU_09,0.02605519,1.0714,70.8986,3.9681,Physics,validation
2025-03-02,FCU_09,0.0269251,1.0983,70.8717,4.0965,Physics,validation
2025-03-03,FCU_09,0.02613236,1.1244,70.8456,3.9719,Physics,validation
2025-03-04,FCU_09,0.02672667,1.1512,70.8188,4.0582,Physics,validation
2025-03-05,FCU_09,0.02716366,1.1783,70.7917,4.1204,Physics,validation
2025-03-06,FCU_09,0.02711336,1.2054,70.7646,4.1087,Physics,validation
2025-03-07,FCU_09,0.02696823,1.2324,70.7376,4.0826,Physics,validation
2025-03-08,FCU_09,0.02876945,1.2612,70.7088,4.3509,Physics,validation
2025-03-09,FCU_09,0.02787498,1.2891,70.6809,4.2114,Physics,validation
2025-03-10,FCU_09,0.02866939,1.3177,70.6523,4.3271,Physics,validation
2025-03-11,FCU_09,0.02904627,1.3468,70.6232,4.3796,Physics,validation
2025-03-12,FCU_09,0.02874977,1.3755,70.5945,4.3306,Physics,validation
2025-03-13,FCU_09,0.02950833,1.405,70.565,4.4404,Physics,validation
2025-03-14,FCU_09,0.03115244,1.4362,70.5338,4.6831,Physics,validation
2025-03-15,FCU_09,0.0297128,1.4659,70.5041,4.4622,Physics,validation
2025-03-16,FCU_09,0.03133703,1.4972,70.4728,4.7015,Physics,validation
2025-03-17,FCU_09,0.03106942,1.5283,70.4417,4.6567,Physics,validation
2025-03-18,FCU_09,0.03173068,1.56,70.41,4.751,Physics,validation
2025-03-19,FCU_09,0.03108699,1.5911,70.3789,4.65,Physics,validation
2025-03-20,FCU_09,0.03254155,1.6237,70.3463,4.8627,Physics,validation
2025-03-21,FCU_09,0.03264789,1.6563,70.3137,4.8737,Physics,validation
2025-03-22,FCU_09,0.03290629,1.6892,70.2808,4.9074,Physics,validation
2025-03-23,FCU_09,0.03340118,1.7226,70.2474,4.9762,Physics,validation
2025-03-24,FCU_09,0.03335899,1.756,70.214,4.9649,Physics,validation
2025-03-25,FCU_09,0.03477246,1.7908,70.1792,5.1701,Physics,validation
2025-03-26,FCU_09,0.03435379,1.8251,70.1449,5.1028,Physics,validation
2025-03-27,FCU_09,0.03525775,1.8604,70.1096,5.2318,Physics,validation
2025-03-28,FCU_09,0.03505245,1.8954,70.0746,5.1962,Physics,validation
2025-03-29,FCU_09,0.03620668,1.9316,70.0384,5.3619,Physics,validation
2025-03-30,FCU_09,0.03696837,1.9686,70.0014,5.4692,Physics,validation
2025-03-31,FCU_09,0.03695332,2.0055,69.9645,5.4615,Physics,validation
2025-04-01,FCU_09,0.03727803,2.0428,69.9272,5.504,Physics,validation
2025-04-02,FCU_09,0.03739984,2.0802,69.8898,5.5165,Physics,validation
2025-04-03,FCU_09,0.03778962,2.118,69.852,5.5684,Physics,validation
2025-04-04,FCU_09,0.03801393,2.156,69.814,5.5959,Physics,validation
2025-04-05,FCU_09,0.03865683,2.1947,69.7753,5.6848,Physics,validation
2025-04-06,FCU_09,0.0399105,2.2346,69.7354,5.8633,Physics,validation
2025-04-07,FCU_09,0.04004045,2.2746,69.6954,5.8765,Physics,validation
2025-04-08,FCU_09,0.04009385,2.3147,69.6553,5.8785,Physics,validation
2025-04-09,FCU_09,0.03896798,2.3537,69.6163,5.7077,Physics,validation
2025-04-10,FCU_09,0.04002434,2.3937,69.5763,5.8566,Physics,validation
2025-04-11,FCU_09,0.04027632,2.434,69.536,5.8875,Physics,validation
2025-04-12,FCU_09,0.04089631,2.4749,69.4951,5.9722,Physics,validation
2025-04-13,FCU_09,0.04139143,2.5163,69.4537,6.0385,Physics,validation
2025-04-14,FCU_09,0.04274175,2.559,69.411,6.2292,Physics,validation
2025-04-15,FCU_09,0.04111569,2.6001,69.3699,5.9862,Physics,validation
2025-04-16,FCU_09,0.0423896,2.6425,69.3275,6.1655,Physics,validation
2025-04-17,FCU_09,0.0427644,2.6853,69.2847,6.2138,Physics,validation
2025-04-18,FCU_09,0.04357907,2.7289,69.2411,6.3259,Physics,validation
2025-04-19,FCU_09,0.04317149,2.772,69.198,6.2605,Physics,validation
2025-04-20,FCU_09,0.04377829,2.8158,69.1542,6.3421,Physics,validation
2025-04-21,FCU_09,0.04424172,2.8601,69.1099,6.4028,Physics,validation
2025-04-22,FCU_09,0.04456535,2.9046,69.0654,6.4432,Physics,validation
2025-04-23,FCU_09,0.04461182,2.9492,69.0208,6.4435,Physics,validation
2025-04-24,FCU_09,0.04620971,2.9955,68.9745,6.6676,Physics,validation
2025-04-25,FCU_09,0.04515143,3.0406,68.9294,6.5084,Physics,validation
2025-04-26,FCU_09,0.04598224,3.0866,68.8834,6.6215,Physics,validation
2025-04-27,FCU_09,0.046745,3.1333,68.8367,6.7247,Physics,validation
2025-04-28,FCU_09,0.04710464,3.1804,68.7896,6.7696,Physics,validation
2025-04-29,FCU_09,0.04663597,3.2271,68.7429,6.6956,Physics,validation
2025-04-30,FCU_09,0.04804417,3.2751,68.6949,6.8909,Physics,validation
2025-05-01,FCU_09,0.04713198,3.3222,68.6478,6.7533,Physics,validation
2025-05-02,FCU_09,0.04806153,3.3703,68.5997,6.8796,Physics,validation
2025-05-03,FCU_09,0.04748775,3.4178,68.5522,6.7906,Physics,validation
2025-05-04,FCU_09,0.04798015,3.4658,68.5042,6.8542,Physics,validation
2025-05-05,FCU_09,0.04944482,3.5152,68.4548,7.0564,Physics,validation
2025-05-06,FCU_09,0.04911678,3.5643,68.4057,7.0026,Physics,validation
2025-05-07,FCU_09,0.04916135,3.6135,68.3565,7.0019,Physics,validation
2025-05-08,FCU_09,0.05073605,3.6642,68.3058,7.219,Physics,validation
2025-05-09,FCU_09,0.05120892,3.7154,68.2546,7.279,Physics,validation
2025-05-10,FCU_09,0.05108556,3.7665,68.2035,7.2542,Physics,validation
2025-05-11,FCU_09,0.05012812,3.8167,68.1533,7.1111,Physics,validation
2025-05-12,FCU_09,0.05046726,3.8671,68.1029,7.152,Physics,validation
2025-05-13,FCU_09,0.0507925,3.9179,68.0521,7.1909,Physics,validation
2025-05-14,FCU_09,0.0506848,3.9686,68.0014,7.1685,Physics,validation
2025-05-15,FCU_09,0.05141747,4.02,67.95,7.2649,Physics,validation
2025-05-16,FCU_09,0.05151455,4.0715,67.8985,7.2713,Physics,validation
2025-05-17,FCU_09,0.05101317,4.1225,67.8475,7.1934,Physics,validation
2025-05-18,FCU_09,0.05244237,4.175,67.795,7.3875,Physics,validation
2025-05-19,FCU_09,0.05268997,4.2277,67.7423,7.415,Physics,validation
2025-05-20,FCU_09,0.05250155,4.2802,67.6898,7.3811,Physics,validation
2025-05-21,FCU_09,0.05317396,4.3334,67.6366,7.4681,Physics,validation
2025-05-22,FCU_09,0.05418335,4.3875,67.5825,7.6023,Physics,validation
2025-05-23,FCU_09,0.05346276,4.441,67.529,7.4937,Physics,validation
2025-05-24,FCU_09,0.05429047,4.4953,67.4747,7.6021,Physics,validation
2025-05-25,FCU_09,0.05325823,4.5486,67.4214,7.4501,Physics,validation
2025-05-26,FCU_09,0.05349548,4.602,67.368,7.4758,Physics,validation
2025-05-27,FCU_09,0.05524832,4.6573,67.3127,7.713,Physics,validation
2025-05-28,FCU_09,0.05478529,4.7121,67.2579,7.6408,Physics,validation
2025-05-29,FCU_09,0.05506224,4.7671,67.2029,7.6717,Physics,validation
2025-05-30,FCU_09,0.05504524,4.8222,67.1478,7.6617,Physics,validation
2025-05-31,FCU_09,0.05514746,4.8773,67.0927,7.6682,Physics,validation
2025-06-01,FCU_09,0.05555421,4.9329,67.0371,7.7171,Physics,validation
2025-06-02,FCU_09,0.05538681,4.9883,66.9817,7.6861,Physics,validation
2025-06-03,FCU_09,0.05687119,5.0451,66.9249,7.8842,Physics,validation
2025-06-04,FCU_09,0.05589471,5.101,66.869,7.7411,Physics,validation
2025-06-05,FCU_09,0.05589607,5.1569,66.8131,7.7336,Physics,validation
2025-06-06,FCU_09,0.05613167,5.2131,66.7569,7.7584,Physics,validation
2025-06-07,FCU_09,0.05815197,5.2712,66.6988,8.0296,Physics,validation
2025-06-08,FCU_09,0.05579549,5.327,66.643,7.6965,Physics,validation
2025-06-09,FCU_09,0.05814039,5.3852,66.5848,8.012,Physics,validation
2025-06-10,FCU_09,0.05643844,5.4416,66.5284,7.7696,Physics,validation
2025-06-11,FCU_09,0.05699022,5.4986,66.4714,7.8378,Physics,validation
2025-06-12,FCU_09,0.05703571,5.5556,66.4144,7.8362,Physics,validation
2025-06-13,FCU_09,0.05800553,5.6136,66.3564,7.9615,Physics,validation
2025-06-14,FCU_09,0.05770964,5.6713,66.2987,7.9129,Physics,validation
2025-06-15,FCU_09,0.05666275,5.728,66.242,7.7616,Physics,validation
2025-06-16,FCU_09,0.05651135,5.7845,66.1855,7.7331,Physics,validation
2025-06-17,FCU_09,0.05625446,5.8408,66.1292,7.6903,Physics,validation
2025-06-18,FCU_09,0.05783046,5.8986,66.0714,7.8978,Physics,validation
2025-06-19,FCU_09,0.05782716,5.9564,66.0136,7.8895,Physics,validation
2025-06-20,FCU_09,0.05803623,6.0145,65.9555,7.9101,Physics,validation
2025-06-21,FCU_09,0.0589661,6.0734,65.8966,8.0288,Physics,validation
2025-06-22,FCU_09,0.05791604,6.1313,65.8387,7.878,Physics,validation
2025-06-23,FCU_09,0.05870526,6.19,65.78,7.9773,Physics,validation
2025-06-24,FCU_09,0.05750994,6.2476,65.7224,7.8071,Physics,validation
2025-06-25,FCU_09,0.05843013,6.306,65.664,7.9241,Physics,validation
2025-06-26,FCU_09,0.05745359,6.3634,65.6066,7.7839,Physics,validation
2025-06-27,FCU_09,0.05807297,6.4215,65.5485,7.8599,Physics,validation
2025-06-28,FCU_09,0.05822015,6.4797,65.4903,7.8719,Physics,validation
2025-06-29,FCU_09,0.05870566,6.5384,65.4316,7.9297,Physics,validation
2025-06-30,FCU_09,0.05704259,6.5955,65.3745,7.6973,Physics,validation
2025-07-01,FCU_09,0.0582107,6.6537,65.3163,7.8471,Physics,validation
2025-07-02,FCU_09,0.05794786,6.7116,65.2584,7.8039,Physics,validation
2025-07-03,FCU_09,0.05736798,6.769,65.201,7.718,Physics,validation
2025-07-04,FCU_09,0.05705913,6.8261,65.1439,7.6688,Physics,validation
2025-07-05,FCU_09,0.05892377,6.885,65.085,7.9115,Physics,validation
2025-07-06,FCU_09,0.05940401,6.9444,65.0256,7.968,Physics,validation
2025-07-07,FCU_09,0.05794451,7.0023,64.9677,7.7645,Physics,validation
2025-07-08,FCU_09,0.05770573,7.06,64.91,7.7248,Physics,validation
2025-07-09,FCU_09,0.05733252,7.1174,64.8526,7.6671,Physics,validation
2025-07-10,FCU_09,0.05741115,7.1748,64.7952,7.67,Physics,validation
2025-07-11,FCU_09,0.0584356,7.2332,64.7368,7.799,Physics,validation
2025-07-12,FCU_09,0.0581165,7.2913,64.6787,7.7487,Physics,validation
2025-07-13,FCU_09,0.05741245,7.3488,64.6212,7.6472,Physics,validation
2025-07-14,FCU_09,0.05810838,7.4069,64.5631,7.7321,Physics,validation
2025-07-15,FCU_09,0.05803447,7.4649,64.5051,7.7146,Physics,validation
2025-07-16,FCU_09,0.05586999,7.5208,64.4492,7.4194,Physics,validation
2025-07-17,FCU_09,0.05668275,7.5775,64.3925,7.5198,Physics,validation
2025-07-18,FCU_09,0.05571862,7.6332,64.3368,7.3845,Physics,validation
2025-07-19,FCU_09,0.05649278,7.6897,64.2803,7.4797,Physics,validation
2025-07-20,FCU_09,0.05720119,7.7469,64.2231,7.5659,Physics,validation
2025-07-21,FCU_09,0.05648918,7.8034,64.1666,7.4642,Physics,validation
2025-07-22,FCU_09,0.0555454,7.8589,64.1111,7.3322,Physics,validation
